2014-12-05 19:00:15,254 - root - INFO - Training....
2014-12-05 19:00:15,346 - gensim.models.word2vec - INFO - collecting all words and their counts
2014-12-05 19:00:21,688 - gensim.models.word2vec - DEBUG - putting job #249 in the queue, qsize=2
2014-12-05 19:00:21,698 - gensim.models.word2vec - DEBUG - putting job #250 in the queue, qsize=2
2014-12-05 19:00:21,715 - gensim.models.word2vec - DEBUG - putting job #251 in the queue, qsize=2
2014-12-05 19:00:21,726 - gensim.models.word2vec - DEBUG - putting job #252 in the queue, qsize=2
2014-12-05 19:00:21,735 - gensim.models.word2vec - DEBUG - putting job #253 in the queue, qsize=2
2014-12-05 19:00:21,743 - gensim.models.word2vec - DEBUG - putting job #254 in the queue, qsize=2
2014-12-05 19:00:21,753 - gensim.models.word2vec - DEBUG - putting job #255 in the queue, qsize=2
2014-12-05 19:00:21,765 - gensim.models.word2vec - DEBUG - putting job #256 in the queue, qsize=2
2014-12-05 19:00:21,776 - gensim.models.word2vec - DEBUG - putting job #257 in the queue, qsize=2
2014-12-05 19:00:21,786 - gensim.models.word2vec - DEBUG - putting job #258 in the queue, qsize=2
2014-12-05 19:00:21,800 - gensim.models.word2vec - DEBUG - putting job #259 in the queue, qsize=2
2014-12-05 19:00:21,810 - gensim.models.word2vec - INFO - PROGRESS: at 17.02% words, alpha 0.02076, 143732 words/s
2014-12-05 19:00:21,812 - gensim.models.word2vec - DEBUG - putting job #260 in the queue, qsize=2
2014-12-05 19:00:21,824 - gensim.models.word2vec - DEBUG - putting job #261 in the queue, qsize=2
2014-12-05 19:00:21,836 - gensim.models.word2vec - DEBUG - putting job #262 in the queue, qsize=2
2014-12-05 19:00:21,847 - gensim.models.word2vec - DEBUG - putting job #263 in the queue, qsize=2
2014-12-05 19:00:21,860 - gensim.models.word2vec - DEBUG - putting job #264 in the queue, qsize=2
2014-12-05 19:00:21,871 - gensim.models.word2vec - DEBUG - putting job #265 in the queue, qsize=2
2014-12-05 19:00:21,887 - gensim.models.word2vec - DEBUG - putting job #266 in the queue, qsize=2
2014-12-05 19:00:21,898 - gensim.models.word2vec - DEBUG - putting job #267 in the queue, qsize=2
2014-12-05 19:00:21,910 - gensim.models.word2vec - DEBUG - putting job #268 in the queue, qsize=2
2014-12-05 19:00:21,920 - gensim.models.word2vec - DEBUG - putting job #269 in the queue, qsize=2
2014-12-05 19:00:21,931 - gensim.models.word2vec - DEBUG - putting job #270 in the queue, qsize=2
2014-12-05 19:00:21,942 - gensim.models.word2vec - DEBUG - putting job #271 in the queue, qsize=2
2014-12-05 19:00:21,952 - gensim.models.word2vec - DEBUG - putting job #272 in the queue, qsize=2
2014-12-05 19:00:21,962 - gensim.models.word2vec - DEBUG - putting job #273 in the queue, qsize=2
2014-12-05 19:00:21,972 - gensim.models.word2vec - DEBUG - putting job #274 in the queue, qsize=2
2014-12-05 19:00:21,980 - gensim.models.word2vec - DEBUG - putting job #275 in the queue, qsize=2
2014-12-05 19:00:21,990 - gensim.models.word2vec - DEBUG - putting job #276 in the queue, qsize=2
2014-12-05 19:00:22,000 - gensim.models.word2vec - DEBUG - putting job #277 in the queue, qsize=2
2014-12-05 19:00:22,011 - gensim.models.word2vec - DEBUG - putting job #278 in the queue, qsize=2
2014-12-05 19:00:22,023 - gensim.models.word2vec - DEBUG - putting job #279 in the queue, qsize=2
2014-12-05 19:00:22,034 - gensim.models.word2vec - DEBUG - putting job #280 in the queue, qsize=2
2014-12-05 19:00:22,047 - gensim.models.word2vec - DEBUG - putting job #281 in the queue, qsize=2
2014-12-05 19:00:22,057 - gensim.models.word2vec - DEBUG - putting job #282 in the queue, qsize=2
2014-12-05 19:00:22,067 - gensim.models.word2vec - DEBUG - putting job #283 in the queue, qsize=2
2014-12-05 19:00:22,078 - gensim.models.word2vec - DEBUG - putting job #284 in the queue, qsize=2
2014-12-05 19:00:22,090 - gensim.models.word2vec - DEBUG - putting job #285 in the queue, qsize=2
2014-12-05 19:00:22,099 - gensim.models.word2vec - DEBUG - putting job #286 in the queue, qsize=2
2014-12-05 19:00:22,112 - gensim.models.word2vec - DEBUG - putting job #287 in the queue, qsize=2
2014-12-05 19:00:22,123 - gensim.models.word2vec - DEBUG - putting job #288 in the queue, qsize=2
2014-12-05 19:00:22,133 - gensim.models.word2vec - DEBUG - putting job #289 in the queue, qsize=2
2014-12-05 19:00:22,145 - gensim.models.word2vec - DEBUG - putting job #290 in the queue, qsize=2
2014-12-05 19:00:22,156 - gensim.models.word2vec - DEBUG - putting job #291 in the queue, qsize=2
2014-12-05 19:00:22,167 - gensim.models.word2vec - DEBUG - putting job #292 in the queue, qsize=2
2014-12-05 19:00:22,177 - gensim.models.word2vec - DEBUG - putting job #293 in the queue, qsize=2
2014-12-05 19:00:22,191 - gensim.models.word2vec - DEBUG - putting job #294 in the queue, qsize=2
2014-12-05 19:00:22,207 - gensim.models.word2vec - DEBUG - putting job #295 in the queue, qsize=2
2014-12-05 19:00:22,221 - gensim.models.word2vec - DEBUG - putting job #296 in the queue, qsize=2
2014-12-05 19:00:22,233 - gensim.models.word2vec - DEBUG - putting job #297 in the queue, qsize=2
2014-12-05 19:00:22,244 - gensim.models.word2vec - DEBUG - putting job #298 in the queue, qsize=2
2014-12-05 19:00:22,255 - gensim.models.word2vec - DEBUG - putting job #299 in the queue, qsize=2
2014-12-05 19:00:22,265 - gensim.models.word2vec - DEBUG - putting job #300 in the queue, qsize=2
2014-12-05 19:00:22,275 - gensim.models.word2vec - DEBUG - putting job #301 in the queue, qsize=2
2014-12-05 19:00:22,285 - gensim.models.word2vec - DEBUG - putting job #302 in the queue, qsize=2
2014-12-05 19:00:22,294 - gensim.models.word2vec - DEBUG - putting job #303 in the queue, qsize=2
2014-12-05 19:00:22,305 - gensim.models.word2vec - DEBUG - putting job #304 in the queue, qsize=2
2014-12-05 19:00:22,315 - gensim.models.word2vec - DEBUG - putting job #305 in the queue, qsize=2
2014-12-05 19:00:22,324 - gensim.models.word2vec - DEBUG - putting job #306 in the queue, qsize=2
2014-12-05 19:00:22,333 - gensim.models.word2vec - DEBUG - putting job #307 in the queue, qsize=2
2014-12-05 19:00:22,344 - gensim.models.word2vec - DEBUG - putting job #308 in the queue, qsize=2
2014-12-05 19:00:22,354 - gensim.models.word2vec - DEBUG - putting job #309 in the queue, qsize=2
2014-12-05 19:00:22,364 - gensim.models.word2vec - DEBUG - putting job #310 in the queue, qsize=2
2014-12-05 19:00:22,375 - gensim.models.word2vec - DEBUG - putting job #311 in the queue, qsize=2
2014-12-05 19:00:22,386 - gensim.models.word2vec - DEBUG - putting job #312 in the queue, qsize=2
2014-12-05 19:00:22,397 - gensim.models.word2vec - DEBUG - putting job #313 in the queue, qsize=2
2014-12-05 19:00:22,408 - gensim.models.word2vec - DEBUG - putting job #314 in the queue, qsize=2
2014-12-05 19:00:22,422 - gensim.models.word2vec - DEBUG - putting job #315 in the queue, qsize=2
2014-12-05 19:00:22,435 - gensim.models.word2vec - DEBUG - putting job #316 in the queue, qsize=2
2014-12-05 19:00:22,448 - gensim.models.word2vec - DEBUG - putting job #317 in the queue, qsize=2
2014-12-05 19:00:22,462 - gensim.models.word2vec - DEBUG - putting job #318 in the queue, qsize=2
2014-12-05 19:00:22,475 - gensim.models.word2vec - DEBUG - putting job #319 in the queue, qsize=2
2014-12-05 19:00:22,486 - gensim.models.word2vec - DEBUG - putting job #320 in the queue, qsize=2
2014-12-05 19:00:22,497 - gensim.models.word2vec - DEBUG - putting job #321 in the queue, qsize=2
2014-12-05 19:00:22,509 - gensim.models.word2vec - DEBUG - putting job #322 in the queue, qsize=2
2014-12-05 19:00:22,522 - gensim.models.word2vec - DEBUG - putting job #323 in the queue, qsize=2
2014-12-05 19:00:22,533 - gensim.models.word2vec - DEBUG - putting job #324 in the queue, qsize=2
2014-12-05 19:00:22,544 - gensim.models.word2vec - DEBUG - putting job #325 in the queue, qsize=2
2014-12-05 19:00:22,559 - gensim.models.word2vec - DEBUG - putting job #326 in the queue, qsize=2
2014-12-05 19:00:22,570 - gensim.models.word2vec - DEBUG - putting job #327 in the queue, qsize=2
2014-12-05 19:00:22,583 - gensim.models.word2vec - DEBUG - putting job #328 in the queue, qsize=2
2014-12-05 19:00:22,595 - gensim.models.word2vec - DEBUG - putting job #329 in the queue, qsize=2
2014-12-05 19:00:22,606 - gensim.models.word2vec - DEBUG - putting job #330 in the queue, qsize=2
2014-12-05 19:00:22,617 - gensim.models.word2vec - DEBUG - putting job #331 in the queue, qsize=2
2014-12-05 19:00:22,627 - gensim.models.word2vec - DEBUG - putting job #332 in the queue, qsize=2
2014-12-05 19:00:22,640 - gensim.models.word2vec - DEBUG - putting job #333 in the queue, qsize=2
2014-12-05 19:00:22,651 - gensim.models.word2vec - DEBUG - putting job #334 in the queue, qsize=2
2014-12-05 19:00:22,663 - gensim.models.word2vec - DEBUG - putting job #335 in the queue, qsize=2
2014-12-05 19:00:22,672 - gensim.models.word2vec - DEBUG - putting job #336 in the queue, qsize=2
2014-12-05 19:00:22,683 - gensim.models.word2vec - DEBUG - putting job #337 in the queue, qsize=2
2014-12-05 19:00:22,695 - gensim.models.word2vec - DEBUG - putting job #338 in the queue, qsize=2
2014-12-05 19:00:22,707 - gensim.models.word2vec - DEBUG - putting job #339 in the queue, qsize=2
2014-12-05 19:00:22,717 - gensim.models.word2vec - DEBUG - putting job #340 in the queue, qsize=2
2014-12-05 19:00:22,728 - gensim.models.word2vec - DEBUG - putting job #341 in the queue, qsize=2
2014-12-05 19:00:22,739 - gensim.models.word2vec - DEBUG - putting job #342 in the queue, qsize=2
2014-12-05 19:00:22,752 - gensim.models.word2vec - DEBUG - putting job #343 in the queue, qsize=2
2014-12-05 19:00:22,762 - gensim.models.word2vec - DEBUG - putting job #344 in the queue, qsize=2
2014-12-05 19:00:22,772 - gensim.models.word2vec - DEBUG - putting job #345 in the queue, qsize=2
2014-12-05 19:00:22,782 - gensim.models.word2vec - DEBUG - putting job #346 in the queue, qsize=2
2014-12-05 19:00:22,793 - gensim.models.word2vec - DEBUG - putting job #347 in the queue, qsize=2
2014-12-05 19:00:22,804 - gensim.models.word2vec - DEBUG - putting job #348 in the queue, qsize=2
2014-12-05 19:00:22,812 - gensim.models.word2vec - INFO - PROGRESS: at 22.90% words, alpha 0.01929, 145206 words/s
2014-12-05 19:00:22,813 - gensim.models.word2vec - DEBUG - putting job #349 in the queue, qsize=2
2014-12-05 19:00:22,824 - gensim.models.word2vec - DEBUG - putting job #350 in the queue, qsize=2
2014-12-05 19:00:22,836 - gensim.models.word2vec - DEBUG - putting job #351 in the queue, qsize=2
2014-12-05 19:00:22,846 - gensim.models.word2vec - DEBUG - putting job #352 in the queue, qsize=2
2014-12-05 19:00:22,856 - gensim.models.word2vec - DEBUG - putting job #353 in the queue, qsize=2
2014-12-05 19:00:22,866 - gensim.models.word2vec - DEBUG - putting job #354 in the queue, qsize=2
2014-12-05 19:00:22,878 - gensim.models.word2vec - DEBUG - putting job #355 in the queue, qsize=2
2014-12-05 19:00:22,898 - gensim.models.word2vec - DEBUG - putting job #356 in the queue, qsize=2
2014-12-05 19:00:22,909 - gensim.models.word2vec - DEBUG - putting job #357 in the queue, qsize=2
2014-12-05 19:00:22,922 - gensim.models.word2vec - DEBUG - putting job #358 in the queue, qsize=2
2014-12-05 19:00:22,932 - gensim.models.word2vec - DEBUG - putting job #359 in the queue, qsize=2
2014-12-05 19:00:22,943 - gensim.models.word2vec - DEBUG - putting job #360 in the queue, qsize=2
2014-12-05 19:00:22,954 - gensim.models.word2vec - DEBUG - putting job #361 in the queue, qsize=2
2014-12-05 19:00:22,972 - gensim.models.word2vec - DEBUG - putting job #362 in the queue, qsize=2
2014-12-05 19:00:22,984 - gensim.models.word2vec - DEBUG - putting job #363 in the queue, qsize=2
2014-12-05 19:00:22,994 - gensim.models.word2vec - DEBUG - putting job #364 in the queue, qsize=2
2014-12-05 19:00:23,005 - gensim.models.word2vec - DEBUG - putting job #365 in the queue, qsize=2
2014-12-05 19:00:23,017 - gensim.models.word2vec - DEBUG - putting job #366 in the queue, qsize=2
2014-12-05 19:00:23,027 - gensim.models.word2vec - DEBUG - putting job #367 in the queue, qsize=2
2014-12-05 19:00:23,036 - gensim.models.word2vec - DEBUG - putting job #368 in the queue, qsize=2
2014-12-05 19:00:23,046 - gensim.models.word2vec - DEBUG - putting job #369 in the queue, qsize=2
2014-12-05 19:00:23,056 - gensim.models.word2vec - DEBUG - putting job #370 in the queue, qsize=2
2014-12-05 19:00:23,066 - gensim.models.word2vec - DEBUG - putting job #371 in the queue, qsize=2
2014-12-05 19:00:23,077 - gensim.models.word2vec - DEBUG - putting job #372 in the queue, qsize=2
2014-12-05 19:00:23,086 - gensim.models.word2vec - DEBUG - putting job #373 in the queue, qsize=2
2014-12-05 19:00:23,097 - gensim.models.word2vec - DEBUG - putting job #374 in the queue, qsize=2
2014-12-05 19:00:23,108 - gensim.models.word2vec - DEBUG - putting job #375 in the queue, qsize=2
2014-12-05 19:00:23,121 - gensim.models.word2vec - DEBUG - putting job #376 in the queue, qsize=2
2014-12-05 19:00:23,132 - gensim.models.word2vec - DEBUG - putting job #377 in the queue, qsize=2
2014-12-05 19:00:23,144 - gensim.models.word2vec - DEBUG - putting job #378 in the queue, qsize=2
2014-12-05 19:00:23,156 - gensim.models.word2vec - DEBUG - putting job #379 in the queue, qsize=2
2014-12-05 19:00:23,166 - gensim.models.word2vec - DEBUG - putting job #380 in the queue, qsize=2
2014-12-05 19:00:23,177 - gensim.models.word2vec - DEBUG - putting job #381 in the queue, qsize=2
2014-12-05 19:00:23,187 - gensim.models.word2vec - DEBUG - putting job #382 in the queue, qsize=2
2014-12-05 19:00:23,197 - gensim.models.word2vec - DEBUG - putting job #383 in the queue, qsize=2
2014-12-05 19:00:23,208 - gensim.models.word2vec - DEBUG - putting job #384 in the queue, qsize=2
2014-12-05 19:00:23,220 - gensim.models.word2vec - DEBUG - putting job #385 in the queue, qsize=2
2014-12-05 19:00:23,231 - gensim.models.word2vec - DEBUG - putting job #386 in the queue, qsize=2
2014-12-05 19:00:23,241 - gensim.models.word2vec - DEBUG - putting job #387 in the queue, qsize=2
2014-12-05 19:00:23,253 - gensim.models.word2vec - DEBUG - putting job #388 in the queue, qsize=2
2014-12-05 19:00:23,265 - gensim.models.word2vec - DEBUG - putting job #389 in the queue, qsize=2
2014-12-05 19:00:23,282 - gensim.models.word2vec - DEBUG - putting job #390 in the queue, qsize=2
2014-12-05 19:00:23,293 - gensim.models.word2vec - DEBUG - putting job #391 in the queue, qsize=2
2014-12-05 19:00:23,305 - gensim.models.word2vec - DEBUG - putting job #392 in the queue, qsize=2
2014-12-05 19:00:23,314 - gensim.models.word2vec - DEBUG - putting job #393 in the queue, qsize=2
2014-12-05 19:00:23,324 - gensim.models.word2vec - DEBUG - putting job #394 in the queue, qsize=2
2014-12-05 19:00:23,336 - gensim.models.word2vec - DEBUG - putting job #395 in the queue, qsize=2
2014-12-05 19:00:23,349 - gensim.models.word2vec - DEBUG - putting job #396 in the queue, qsize=2
2014-12-05 19:00:23,361 - gensim.models.word2vec - DEBUG - putting job #397 in the queue, qsize=2
2014-12-05 19:00:23,373 - gensim.models.word2vec - DEBUG - putting job #398 in the queue, qsize=2
2014-12-05 19:00:23,384 - gensim.models.word2vec - DEBUG - putting job #399 in the queue, qsize=2
2014-12-05 19:00:23,397 - gensim.models.word2vec - DEBUG - putting job #400 in the queue, qsize=2
2014-12-05 19:00:23,412 - gensim.models.word2vec - DEBUG - putting job #401 in the queue, qsize=2
2014-12-05 19:00:23,423 - gensim.models.word2vec - DEBUG - putting job #402 in the queue, qsize=2
2014-12-05 19:00:23,438 - gensim.models.word2vec - DEBUG - putting job #403 in the queue, qsize=2
2014-12-05 19:00:23,449 - gensim.models.word2vec - DEBUG - putting job #404 in the queue, qsize=2
2014-12-05 19:00:23,465 - gensim.models.word2vec - DEBUG - putting job #405 in the queue, qsize=2
2014-12-05 19:00:23,476 - gensim.models.word2vec - DEBUG - putting job #406 in the queue, qsize=2
2014-12-05 19:00:23,489 - gensim.models.word2vec - DEBUG - putting job #407 in the queue, qsize=2
2014-12-05 19:00:23,501 - gensim.models.word2vec - DEBUG - putting job #408 in the queue, qsize=2
2014-12-05 19:00:23,510 - gensim.models.word2vec - DEBUG - putting job #409 in the queue, qsize=2
2014-12-05 19:00:23,521 - gensim.models.word2vec - DEBUG - putting job #410 in the queue, qsize=2
2014-12-05 19:00:23,532 - gensim.models.word2vec - DEBUG - putting job #411 in the queue, qsize=2
2014-12-05 19:00:23,545 - gensim.models.word2vec - DEBUG - putting job #412 in the queue, qsize=2
2014-12-05 19:00:23,555 - gensim.models.word2vec - DEBUG - putting job #413 in the queue, qsize=2
2014-12-05 19:00:23,567 - gensim.models.word2vec - DEBUG - putting job #414 in the queue, qsize=2
2014-12-05 19:00:23,579 - gensim.models.word2vec - DEBUG - putting job #415 in the queue, qsize=2
2014-12-05 19:00:23,591 - gensim.models.word2vec - DEBUG - putting job #416 in the queue, qsize=2
2014-12-05 19:00:23,603 - gensim.models.word2vec - DEBUG - putting job #417 in the queue, qsize=2
2014-12-05 19:00:23,622 - gensim.models.word2vec - DEBUG - putting job #418 in the queue, qsize=2
2014-12-05 19:00:23,638 - gensim.models.word2vec - DEBUG - putting job #419 in the queue, qsize=2
2014-12-05 19:00:23,650 - gensim.models.word2vec - DEBUG - putting job #420 in the queue, qsize=2
2014-12-05 19:00:23,668 - gensim.models.word2vec - DEBUG - putting job #421 in the queue, qsize=2
2014-12-05 19:00:23,678 - gensim.models.word2vec - DEBUG - putting job #422 in the queue, qsize=2
2014-12-05 19:00:23,696 - gensim.models.word2vec - DEBUG - putting job #423 in the queue, qsize=2
2014-12-05 19:00:23,706 - gensim.models.word2vec - DEBUG - putting job #424 in the queue, qsize=2
2014-12-05 19:00:23,716 - gensim.models.word2vec - DEBUG - putting job #425 in the queue, qsize=2
2014-12-05 19:00:23,726 - gensim.models.word2vec - DEBUG - putting job #426 in the queue, qsize=2
